simulation time,actual_yL
0.725000,-0.011308
0.730000,-0.011308
0.735000,-0.011308
0.740000,-0.011308
0.745000,-0.011308
0.750000,-0.011307
0.755000,-0.011307
0.760000,-0.011307
0.765000,-0.011307
0.770000,-0.011307
0.775000,-0.011307
0.780000,-0.011307
0.785000,-0.011307
0.790000,-0.011307
0.795000,-0.011307
0.800000,-0.011306
0.805000,-0.011306
0.810000,-0.011306
0.815000,-0.011306
0.820000,-0.011306
0.825000,-0.011310
0.830000,-0.011310
0.835000,-0.011310
0.840000,-0.011310
0.845000,-0.011310
0.850000,-0.011318
0.855000,-0.011318
0.860000,-0.011318
0.865000,-0.011318
0.870000,-0.011318
0.875000,-0.011321
0.880000,-0.011321
0.885000,-0.011321
0.890000,-0.011321
0.895000,-0.011321
0.900000,-0.011327
0.905000,-0.011327
0.910000,-0.011327
0.915000,-0.011327
0.920000,-0.011327
0.925000,-0.011329
0.930000,-0.011329
0.935000,-0.011329
0.940000,-0.011329
0.945000,-0.011329
0.950000,-0.011330
0.955000,-0.011330
0.960000,-0.011330
0.965000,-0.011330
0.970000,-0.011330
0.975000,-0.011330
0.980000,-0.011330
0.985000,-0.011330
0.990000,-0.011330
0.995000,-0.011330
1.000000,-0.011329
1.005000,-0.011329
1.010000,-0.011329
1.015000,-0.011329
1.020000,-0.011329
1.025000,-0.011329
1.030000,-0.011329
1.035000,-0.011329
1.040000,-0.011329
1.045000,-0.011329
1.050000,-0.011327
1.055000,-0.011327
1.060000,-0.011327
1.065000,-0.011327
1.070000,-0.011327
1.075000,-0.011325
1.080000,-0.011325
1.085000,-0.011325
1.090000,-0.011325
1.095000,-0.011325
1.100000,-0.011322
1.105000,-0.011322
1.110000,-0.011322
1.115000,-0.011322
1.120000,-0.011322
1.125000,-0.011314
1.130000,-0.011314
1.135000,-0.011314
1.140000,-0.011314
1.145000,-0.011314
1.150000,-0.011304
1.155000,-0.011304
1.160000,-0.011304
1.165000,-0.011304
1.170000,-0.011304
1.175000,-0.011295
1.180000,-0.011295
1.185000,-0.011295
1.190000,-0.011295
1.195000,-0.011295
1.200000,-0.011290
1.205000,-0.011290
1.210000,-0.011290
1.215000,-0.011290
1.220000,-0.011290
1.225000,-0.011287
1.230000,-0.011287
1.235000,-0.011287
1.240000,-0.011287
1.245000,-0.011287
1.250000,-0.011287
1.255000,-0.011287
1.260000,-0.011287
1.265000,-0.011287
1.270000,-0.011287
1.275000,-0.011287
1.280000,-0.011287
1.285000,-0.011287
1.290000,-0.011287
1.295000,-0.011287
1.300000,-0.011289
1.305000,-0.011289
1.310000,-0.011289
1.315000,-0.011289
1.320000,-0.011289
1.325000,-0.011290
1.330000,-0.011290
1.335000,-0.011290
1.340000,-0.011290
1.345000,-0.011290
1.350000,-0.011292
1.355000,-0.011292
1.360000,-0.011292
1.365000,-0.011292
1.370000,-0.011292
1.375000,-0.011294
1.380000,-0.011294
1.385000,-0.011294
1.390000,-0.011294
1.395000,-0.011294
1.400000,-0.011295
1.405000,-0.011295
1.410000,-0.011295
1.415000,-0.011295
1.420000,-0.011295
1.425000,-0.011296
1.430000,-0.011296
1.435000,-0.011296
1.440000,-0.011296
1.445000,-0.011296
1.450000,-0.011298
1.455000,-0.011298
1.460000,-0.011298
1.465000,-0.011298
1.470000,-0.011298
1.475000,-0.011299
1.480000,-0.011299
1.485000,-0.011299
1.490000,-0.011299
1.495000,-0.011299
1.500000,-0.011300
1.505000,-0.011300
1.510000,-0.011300
1.515000,-0.011300
1.520000,-0.011300
1.525000,-0.011302
1.530000,-0.011302
1.535000,-0.011302
1.540000,-0.011302
1.545000,-0.011302
1.550000,-0.011303
1.555000,-0.011303
1.560000,-0.011303
1.565000,-0.011303
1.570000,-0.011303
1.575000,-0.011305
1.580000,-0.011305
1.585000,-0.011305
1.590000,-0.011305
1.595000,-0.011305
1.600000,-0.011306
1.605000,-0.011306
1.610000,-0.011306
1.615000,-0.011306
1.620000,-0.011306
1.625000,-0.011308
1.630000,-0.011308
1.635000,-0.011308
1.640000,-0.011308
1.645000,-0.011308
1.650000,-0.011309
1.655000,-0.011309
1.660000,-0.011309
1.665000,-0.011309
1.670000,-0.011309
1.675000,-0.011311
1.680000,-0.011311
1.685000,-0.011311
1.690000,-0.011311
1.695000,-0.011311
1.700000,-0.011313
1.705000,-0.011313
1.710000,-0.011313
1.715000,-0.011313
1.720000,-0.011313
1.725000,-0.011314
1.730000,-0.011314
1.735000,-0.011314
1.740000,-0.011314
1.745000,-0.011314
1.750000,-0.011316
1.755000,-0.011316
1.760000,-0.011316
1.765000,-0.011316
1.770000,-0.011316
1.775000,-0.011318
1.780000,-0.011318
1.785000,-0.011318
1.790000,-0.011318
1.795000,-0.011318
1.800000,-0.011320
1.805000,-0.011320
1.810000,-0.011320
1.815000,-0.011320
1.820000,-0.011320
1.825000,-0.011321
1.830000,-0.011321
1.835000,-0.011321
1.840000,-0.011321
1.845000,-0.011321
1.850000,-0.011323
1.855000,-0.011323
1.860000,-0.011323
1.865000,-0.011323
1.870000,-0.011323
1.875000,-0.011325
1.880000,-0.011325
1.885000,-0.011325
1.890000,-0.011325
1.895000,-0.011325
1.900000,-0.011327
1.905000,-0.011327
1.910000,-0.011327
1.915000,-0.011327
1.920000,-0.011327
1.925000,-0.011329
1.930000,-0.011329
1.935000,-0.011329
1.940000,-0.011329
1.945000,-0.011329
1.950000,-0.011330
1.955000,-0.011330
1.960000,-0.011330
1.965000,-0.011330
1.970000,-0.011330
1.975000,-0.011332
1.980000,-0.011332
1.985000,-0.011332
1.990000,-0.011332
1.995000,-0.011332
2.000000,-0.011334
2.005000,-0.011334
2.010000,-0.011334
2.015000,-0.011334
2.020000,-0.011334
2.025000,-0.011336
2.030000,-0.011336
2.035000,-0.011336
2.040000,-0.011336
2.045000,-0.011336
2.050000,-0.011338
2.055000,-0.011338
2.060000,-0.011338
2.065000,-0.011338
2.070000,-0.011338
2.075000,-0.011340
2.080000,-0.011340
2.085000,-0.011340
2.090000,-0.011340
2.095000,-0.011340
2.100000,-0.011342
2.105000,-0.011342
2.110000,-0.011342
2.115000,-0.011342
2.120000,-0.011342
2.125000,-0.011344
2.130000,-0.011344
2.135000,-0.011344
2.140000,-0.011344
2.145000,-0.011344
2.150000,-0.011346
2.155000,-0.011346
2.160000,-0.011346
2.165000,-0.011346
2.170000,-0.011346
2.175000,-0.011348
2.180000,-0.011348
2.185000,-0.011348
2.190000,-0.011348
2.195000,-0.011348
2.200000,-0.011350
2.205000,-0.011350
2.210000,-0.011350
2.215000,-0.011350
2.220000,-0.011350
2.225000,-0.011352
2.230000,-0.011352
2.235000,-0.011352
2.240000,-0.011352
2.245000,-0.011352
2.250000,-0.011355
2.255000,-0.011355
2.260000,-0.011355
2.265000,-0.011355
2.270000,-0.011355
2.275000,-0.011357
2.280000,-0.011357
2.285000,-0.011357
2.290000,-0.011357
2.295000,-0.011357
2.300000,-0.011359
2.305000,-0.011359
2.310000,-0.011359
2.315000,-0.011359
2.320000,-0.011359
2.325000,-0.011361
2.330000,-0.011361
2.335000,-0.011361
2.340000,-0.011361
2.345000,-0.011361
2.350000,-0.011363
2.355000,-0.011363
2.360000,-0.011363
2.365000,-0.011363
2.370000,-0.011363
2.375000,-0.011365
2.380000,-0.011365
2.385000,-0.011365
2.390000,-0.011365
2.395000,-0.011365
2.400000,-0.011367
2.405000,-0.011367
2.410000,-0.011367
2.415000,-0.011367
2.420000,-0.011367
2.425000,-0.011369
2.430000,-0.011369
2.435000,-0.011369
2.440000,-0.011369
2.445000,-0.011369
2.450000,-0.011371
2.455000,-0.011371
2.460000,-0.011371
2.465000,-0.011371
2.470000,-0.011371
2.475000,-0.011373
2.480000,-0.011373
2.485000,-0.011373
2.490000,-0.011373
2.495000,-0.011373
2.500000,-0.011375
2.505000,-0.011375
2.510000,-0.011375
2.515000,-0.011375
2.520000,-0.011375
2.525000,-0.011377
2.530000,-0.011377
2.535000,-0.011377
2.540000,-0.011377
2.545000,-0.011377
2.550000,-0.011379
2.555000,-0.011379
2.560000,-0.011379
2.565000,-0.011379
2.570000,-0.011379
2.575000,-0.011381
2.580000,-0.011381
2.585000,-0.011381
2.590000,-0.011381
2.595000,-0.011381
2.600000,-0.011383
2.605000,-0.011383
2.610000,-0.011383
2.615000,-0.011383
2.620000,-0.011383
2.625000,-0.011385
2.630000,-0.011385
2.635000,-0.011385
2.640000,-0.011385
2.645000,-0.011385
2.650000,-0.011387
2.655000,-0.011387
2.660000,-0.011387
2.665000,-0.011387
2.670000,-0.011387
2.675000,-0.011389
2.680000,-0.011389
2.685000,-0.011389
2.690000,-0.011389
2.695000,-0.011389
2.700000,-0.011391
2.705000,-0.011391
2.710000,-0.011391
2.715000,-0.011391
2.720000,-0.011391
2.725000,-0.011393
2.730000,-0.011393
2.735000,-0.011393
2.740000,-0.011393
2.745000,-0.011393
2.750000,-0.011395
2.755000,-0.011395
2.760000,-0.011395
2.765000,-0.011395
2.770000,-0.011395
2.775000,-0.011397
2.780000,-0.011397
2.785000,-0.011397
2.790000,-0.011397
2.795000,-0.011397
2.800000,-0.011399
2.805000,-0.011399
2.810000,-0.011399
2.815000,-0.011399
2.820000,-0.011399
2.825000,-0.011402
2.830000,-0.011402
2.835000,-0.011402
2.840000,-0.011402
2.845000,-0.011402
2.850000,-0.011404
2.855000,-0.011404
2.860000,-0.011404
2.865000,-0.011404
2.870000,-0.011404
2.875000,-0.011406
2.880000,-0.011406
2.885000,-0.011406
2.890000,-0.011406
2.895000,-0.011406
2.900000,-0.011408
2.905000,-0.011408
2.910000,-0.011408
2.915000,-0.011408
2.920000,-0.011408
2.925000,-0.011410
2.930000,-0.011410
2.935000,-0.011410
2.940000,-0.011410
2.945000,-0.011410
2.950000,-0.011412
2.955000,-0.011412
2.960000,-0.011412
2.965000,-0.011412
2.970000,-0.011412
2.975000,-0.011414
2.980000,-0.011414
2.985000,-0.011414
2.990000,-0.011414
2.995000,-0.011414
3.005000,-0.011416
3.010000,-0.011416
3.015000,-0.011416
3.020000,-0.011416
3.025000,-0.011418
3.030000,-0.011418
3.035000,-0.011418
3.040000,-0.011418
3.045000,-0.011418
3.050000,-0.011420
3.055000,-0.011420
3.060000,-0.011420
3.065000,-0.011420
3.070000,-0.011420
3.075000,-0.011421
3.080000,-0.011421
3.085000,-0.011421
3.090000,-0.011421
3.095000,-0.011421
3.100000,-0.011421
3.105000,-0.011421
3.110000,-0.011421
3.115000,-0.011421
3.120000,-0.011421
3.125000,-0.011429
3.130000,-0.011429
3.135000,-0.011429
3.140000,-0.011429
3.145000,-0.011429
3.150000,-0.011446
3.155000,-0.011446
3.160000,-0.011446
3.165000,-0.011446
3.170000,-0.011446
3.175000,-0.011461
3.180000,-0.011461
3.185000,-0.011461
3.190000,-0.011461
3.195000,-0.011461
3.200000,-0.011460
3.205000,-0.011460
3.210000,-0.011460
3.215000,-0.011460
3.220000,-0.011460
3.225000,-0.011444
3.230000,-0.011444
3.235000,-0.011444
3.240000,-0.011444
3.245000,-0.011444
3.250000,-0.011415
3.255000,-0.011415
3.260000,-0.011415
3.265000,-0.011415
3.270000,-0.011415
3.275000,-0.011365
3.280000,-0.011365
3.285000,-0.011365
3.290000,-0.011365
3.295000,-0.011365
3.300000,-0.011294
3.305000,-0.011294
3.310000,-0.011294
3.315000,-0.011294
3.320000,-0.011294
3.325000,-0.011218
3.330000,-0.011218
3.335000,-0.011218
3.340000,-0.011218
3.345000,-0.011218
3.350000,-0.011147
3.355000,-0.011147
3.360000,-0.011147
3.365000,-0.011147
3.370000,-0.011147
3.375000,-0.011094
3.380000,-0.011094
3.385000,-0.011094
3.390000,-0.011094
3.395000,-0.011094
3.400000,-0.011065
3.405000,-0.011065
3.410000,-0.011065
3.415000,-0.011065
3.420000,-0.011065
3.425000,-0.011042
3.430000,-0.011042
3.435000,-0.011042
3.440000,-0.011042
3.445000,-0.011042
3.450000,-0.011018
3.455000,-0.011018
3.460000,-0.011018
3.465000,-0.011018
3.470000,-0.011018
3.475000,-0.010999
3.480000,-0.010999
3.485000,-0.010999
3.490000,-0.010999
3.495000,-0.010999
3.500000,-0.010985
3.505000,-0.010985
3.510000,-0.010985
3.515000,-0.010985
3.520000,-0.010985
3.525000,-0.010999
3.530000,-0.010999
3.535000,-0.010999
3.540000,-0.010999
3.545000,-0.010999
3.550000,-0.011037
3.555000,-0.011037
3.560000,-0.011037
3.565000,-0.011037
3.570000,-0.011037
3.575000,-0.011055
3.580000,-0.011055
3.585000,-0.011055
3.590000,-0.011055
3.595000,-0.011055
3.600000,-0.011012
3.605000,-0.011012
3.610000,-0.011012
3.615000,-0.011012
3.620000,-0.011012
3.625000,-0.010915
3.630000,-0.010915
3.635000,-0.010915
3.640000,-0.010915
3.645000,-0.010915
3.650000,-0.010758
3.655000,-0.010758
3.660000,-0.010758
3.665000,-0.010758
3.670000,-0.010758
3.675000,-0.010619
3.680000,-0.010619
3.685000,-0.010619
3.690000,-0.010619
3.695000,-0.010619
3.700000,-0.010503
3.705000,-0.010503
3.710000,-0.010503
3.715000,-0.010503
3.720000,-0.010503
3.725000,-0.010396
3.730000,-0.010396
3.735000,-0.010396
3.740000,-0.010396
3.745000,-0.010396
3.750000,-0.010284
3.755000,-0.010284
3.760000,-0.010284
3.765000,-0.010284
3.770000,-0.010284
3.775000,-0.010163
3.780000,-0.010163
3.785000,-0.010163
3.790000,-0.010163
3.795000,-0.010163
3.800000,-0.010029
3.805000,-0.010029
3.810000,-0.010029
3.815000,-0.010029
3.820000,-0.010029
3.825000,-0.009880
3.830000,-0.009880
3.835000,-0.009880
3.840000,-0.009880
3.845000,-0.009880
3.850000,-0.009737
3.855000,-0.009737
3.860000,-0.009737
3.865000,-0.009737
3.870000,-0.009737
3.875000,-0.009614
3.880000,-0.009614
3.885000,-0.009614
3.890000,-0.009614
3.895000,-0.009614
3.900000,-0.009526
3.905000,-0.009526
3.910000,-0.009526
3.915000,-0.009526
3.920000,-0.009526
3.925000,-0.009464
3.930000,-0.009464
3.935000,-0.009464
3.940000,-0.009464
3.945000,-0.009464
3.950000,-0.009419
3.955000,-0.009419
3.960000,-0.009419
3.965000,-0.009419
3.970000,-0.009419
3.975000,-0.009389
3.980000,-0.009389
3.985000,-0.009389
3.990000,-0.009389
3.995000,-0.009389
4.000000,-0.009368
4.005000,-0.009368
4.010000,-0.009368
4.015000,-0.009368
4.020000,-0.009368
4.025000,-0.009321
4.030000,-0.009321
4.035000,-0.009321
4.040000,-0.009321
4.045000,-0.009321
4.050000,-0.009257
4.055000,-0.009257
4.060000,-0.009257
4.065000,-0.009257
4.070000,-0.009257
4.075000,-0.009195
4.080000,-0.009195
4.085000,-0.009195
4.090000,-0.009195
4.095000,-0.009195
4.100000,-0.009175
4.105000,-0.009175
4.110000,-0.009175
4.115000,-0.009175
4.120000,-0.009175
4.125000,-0.009178
4.130000,-0.009178
4.135000,-0.009178
4.140000,-0.009178
4.145000,-0.009178
4.150000,-0.009181
4.155000,-0.009181
4.160000,-0.009181
4.165000,-0.009181
4.170000,-0.009181
4.175000,-0.009162
4.180000,-0.009162
4.185000,-0.009162
4.190000,-0.009162
4.195000,-0.009162
4.200000,-0.009084
4.205000,-0.009084
4.210000,-0.009084
4.215000,-0.009084
4.220000,-0.009084
4.225000,-0.008970
4.230000,-0.008970
4.235000,-0.008970
4.240000,-0.008970
4.245000,-0.008970
4.250000,-0.008841
4.255000,-0.008841
4.260000,-0.008841
4.265000,-0.008841
4.270000,-0.008841
4.275000,-0.008724
4.280000,-0.008724
4.285000,-0.008724
4.290000,-0.008724
4.295000,-0.008724
4.300000,-0.008608
4.305000,-0.008608
4.310000,-0.008608
4.315000,-0.008608
4.320000,-0.008608
4.325000,-0.008474
4.330000,-0.008474
4.335000,-0.008474
4.340000,-0.008474
4.345000,-0.008474
4.350000,-0.008321
4.355000,-0.008321
4.360000,-0.008321
4.365000,-0.008321
4.370000,-0.008321
4.375000,-0.008154
4.380000,-0.008154
4.385000,-0.008154
4.390000,-0.008154
4.395000,-0.008154
4.400000,-0.007991
4.405000,-0.007991
4.410000,-0.007991
4.415000,-0.007991
4.420000,-0.007991
4.425000,-0.007853
4.430000,-0.007853
4.435000,-0.007853
4.440000,-0.007853
4.445000,-0.007853
4.450000,-0.007759
4.455000,-0.007759
4.460000,-0.007759
4.465000,-0.007759
4.470000,-0.007759
4.475000,-0.007703
4.480000,-0.007703
4.485000,-0.007703
4.490000,-0.007703
4.495000,-0.007703
4.500000,-0.007669
4.505000,-0.007669
4.510000,-0.007669
4.515000,-0.007669
4.520000,-0.007669
4.525000,-0.007653
4.530000,-0.007653
4.535000,-0.007653
4.540000,-0.007653
4.545000,-0.007653
4.550000,-0.007656
4.555000,-0.007656
4.560000,-0.007656
4.565000,-0.007656
4.570000,-0.007656
4.575000,-0.007675
4.580000,-0.007675
4.585000,-0.007675
4.590000,-0.007675
4.595000,-0.007675
4.600000,-0.007707
4.605000,-0.007707
4.610000,-0.007707
4.615000,-0.007707
4.620000,-0.007707
4.625000,-0.007706
4.630000,-0.007706
4.635000,-0.007706
4.640000,-0.007706
4.645000,-0.007706
4.650000,-0.007683
4.655000,-0.007683
4.660000,-0.007683
4.665000,-0.007683
4.670000,-0.007683
4.675000,-0.007658
4.680000,-0.007658
4.685000,-0.007658
4.690000,-0.007658
4.695000,-0.007658
4.700000,-0.007667
4.705000,-0.007667
4.710000,-0.007667
4.715000,-0.007667
4.720000,-0.007667
4.725000,-0.007695
4.730000,-0.007695
4.735000,-0.007695
4.740000,-0.007695
4.745000,-0.007695
4.750000,-0.007716
4.755000,-0.007716
4.760000,-0.007716
4.765000,-0.007716
4.770000,-0.007716
4.775000,-0.007693
4.780000,-0.007693
4.785000,-0.007693
4.790000,-0.007693
4.795000,-0.007693
4.800000,-0.007618
4.805000,-0.007618
4.810000,-0.007618
4.815000,-0.007618
4.820000,-0.007618
4.825000,-0.007510
4.830000,-0.007510
4.835000,-0.007510
4.840000,-0.007510
4.845000,-0.007510
4.850000,-0.007399
4.855000,-0.007399
4.860000,-0.007399
4.865000,-0.007399
4.870000,-0.007399
4.875000,-0.007316
4.880000,-0.007316
4.885000,-0.007316
4.890000,-0.007316
4.895000,-0.007316
4.900000,-0.007247
4.905000,-0.007247
4.910000,-0.007247
4.915000,-0.007247
4.920000,-0.007247
4.925000,-0.007175
4.930000,-0.007175
4.935000,-0.007175
4.940000,-0.007175
4.945000,-0.007175
4.950000,-0.007091
4.955000,-0.007091
4.960000,-0.007091
4.965000,-0.007091
4.970000,-0.007091
4.975000,-0.007003
4.980000,-0.007003
4.985000,-0.007003
4.990000,-0.007003
4.995000,-0.007003
